SubjectNumber,dc_time,mom_IBI_Lego,child_IBI_Lego,mom_RSA_Lego,child_RSA_Lego,mom_HbO_dlpfc_l,mom_HbR_dlpfc_l,child_HbO_dlpfc_l,child_HbR_dlpfc_l,mom_HbO_dlpfc_r,mom_HbR_dlpfc_r,child_HbO_dlpfc_r,child_HbR_dlpfc_r,NA_child,NA_Parent,PA_child,PA_Parent
138,657.536,80.12337055,111.8441504,6.904188174,3.708433532,-6.58E-07,-1.34E-07,1.16E-06,6.24E-07,1.06E-06,8.18E-07,2.61E-06,7.77E-07,0,0,0,0
138,658.56,75.65754667,113.5010205,6.88098543,3.795989927,-7.40E-07,-2.70E-07,5.96E-07,4.76E-07,3.10E-07,6.91E-07,2.24E-06,8.15E-07,0,0,0,0
138,659.584,80.00876473,116.5662917,6.819405993,3.818663153,-8.10E-07,-3.64E-07,-2.83E-07,2.96E-07,-2.81E-07,5.27E-07,1.18E-06,5.97E-07,0,0,0,0
138,660.608,79.709951,119.1973367,6.767263331,3.81607334,-8.21E-07,-3.68E-07,-9.16E-07,1.89E-07,-2.66E-07,4.46E-07,1.19E-07,3.19E-07,0,0,0,0
138,661.632,74.32240436,116.2927836,6.754886055,3.815606228,-8.82E-07,-3.25E-07,-1.29E-06,1.60E-07,2.16E-07,4.60E-07,-8.97E-07,7.31E-08,0,0,0,0
138,662.656,76.83824212,109.2438194,6.778682622,3.737514559,-1.07E-06,-2.90E-07,-1.48E-06,1.37E-07,7.30E-07,5.08E-07,-1.83E-06,-8.51E-08,0,0,0,0
138,663.68,76.54594682,110.175939,6.789421429,3.402547164,-1.37E-06,-2.95E-07,-1.33E-06,1.17E-07,9.62E-07,5.47E-07,-2.13E-06,-1.09E-08,0,0,0,0
138,664.704,74.02896789,112.3208302,6.762164489,3.121028286,-1.61E-06,-3.54E-07,-1.02E-06,9.83E-08,8.66E-07,5.86E-07,-1.81E-06,2.10E-07,0,0,0,0
138,665.728,74.29338148,113.5809854,6.715526455,3.082655792,-1.53E-06,-4.25E-07,-8.96E-07,4.07E-08,6.78E-07,6.58E-07,-1.55E-06,2.74E-07,0,0,0,0
138,666.752,76.57940097,113.9618349,6.64293221,3.108466881,-8.40E-07,-3.84E-07,-9.41E-07,-6.98E-08,7.52E-07,7.74E-07,-1.73E-06,3.08E-08,0,0,0,0
138,667.776,81.5079636,111.9994213,6.512613651,3.226747793,3.58E-07,-1.72E-07,-8.05E-07,-1.96E-07,1.21E-06,9.06E-07,-2.04E-06,-3.69E-07,0,0,0,0
138,668.8,81.26276331,112.1781913,6.408857316,3.582053665,1.51E-06,1.04E-07,-3.89E-07,-2.69E-07,1.80E-06,1.01E-06,-1.93E-06,-5.51E-07,0,0,0,0
138,669.824,81.43280538,117.6061053,6.374198033,3.905712753,2.15E-06,2.90E-07,1.27E-07,-2.27E-07,2.21E-06,1.04E-06,-1.24E-06,-2.92E-07,0,0,0,0
138,670.848,85.21017719,120.6039018,6.370235744,3.962659633,2.28E-06,3.36E-07,4.49E-07,-9.69E-08,2.31E-06,1.02E-06,-5.49E-07,1.65E-07,0,0,0,0
138,671.872,82.04353579,120.5667559,6.39113217,4.001960654,2.19E-06,2.89E-07,4.40E-07,2.55E-08,2.08E-06,9.44E-07,-3.55E-07,4.50E-07,0,0,0,0
138,672.896,79.72548226,109.9358891,6.371819831,4.02759194,2.08E-06,1.93E-07,5.84E-07,7.63E-08,1.45E-06,7.98E-07,-9.53E-08,4.95E-07,0,0,0,0
138,673.92,77.22139999,91.98338791,6.428597044,3.957245631,1.93E-06,7.84E-08,1.08E-06,2.16E-08,5.15E-07,5.71E-07,5.45E-07,3.61E-07,0,0,0,0
138,674.944,85.37747747,94.92520886,6.47257247,3.868251793,1.79E-06,8.02E-09,1.37E-06,-1.44E-07,-2.08E-07,3.61E-07,9.52E-07,9.54E-08,0,0,0,0
138,675.968,82.84190544,99.14266502,6.459885548,3.863484586,1.70E-06,1.54E-09,9.63E-07,-3.77E-07,-4.45E-07,2.27E-07,5.82E-07,-2.72E-07,0,0,0,0
138,676.992,75.21375042,98.26660605,6.477217519,3.855326102,1.61E-06,1.39E-08,1.36E-07,-5.81E-07,-4.48E-07,1.19E-07,-2.87E-07,-6.26E-07,0,0,0,0
138,678.016,74.80118196,100.8968587,6.459553227,3.854357722,1.45E-06,2.76E-08,-3.45E-07,-6.46E-07,-4.79E-07,-6.93E-09,-8.24E-07,-7.51E-07,0,0,0,0
138,679.04,79.65069848,103.0271138,6.50479622,3.856154015,1.27E-06,5.71E-08,-2.86E-08,-5.61E-07,-5.54E-07,-1.42E-07,-5.40E-07,-5.57E-07,0,0,0,0
138,680.064,76.0899979,104.8703121,6.5590836,3.865664421,1.08E-06,9.88E-08,8.14E-07,-4.53E-07,-6.57E-07,-2.70E-07,2.26E-07,-2.49E-07,0,0,0,0
138,681.088,74.14893403,108.1726833,6.621031281,3.897469745,8.44E-07,1.22E-07,1.44E-06,-4.48E-07,-8.54E-07,-3.84E-07,7.38E-07,-7.72E-08,0,0,0,0
138,682.112,77.40011983,111.5557925,6.609310099,3.89886203,5.81E-07,1.10E-07,1.51E-06,-4.93E-07,-1.19E-06,-4.79E-07,6.79E-07,-5.43E-08,0,0,0,0
138,683.136,77.95766655,114.5624844,6.659795257,3.897479279,3.81E-07,7.31E-08,1.19E-06,-4.70E-07,-1.55E-06,-5.49E-07,2.35E-07,-5.71E-08,1,0,0,0
138,684.16,74.69604846,117.8808323,6.651883453,3.804088987,2.94E-07,3.73E-08,7.06E-07,-3.63E-07,-1.73E-06,-5.86E-07,-2.54E-07,3.12E-09,1,0,0,0
138,685.184,76.59763518,114.8212451,6.58380204,3.381754653,2.66E-07,2.15E-08,2.54E-07,-2.47E-07,-1.59E-06,-5.73E-07,-5.39E-07,1.19E-07,1,0,0,0
138,686.208,81.72831256,114.5921201,6.411055736,3.680544975,1.97E-07,1.68E-08,-1.05E-07,-2.35E-07,-1.30E-06,-5.19E-07,-6.74E-07,1.77E-07,1,1,0,0
138,687.232,84.19503263,117.3587694,6.356988185,3.939996946,1.02E-08,-3.37E-09,-3.93E-07,-3.53E-07,-1.29E-06,-5.11E-07,-7.41E-07,9.52E-08,1,1,0,0
138,688.256,85.63342758,118.3062755,6.231465381,3.971677914,-2.66E-07,-5.56E-08,-5.90E-07,-4.47E-07,-1.89E-06,-6.34E-07,-6.20E-07,-2.56E-08,0,0,0,0
138,689.28,81.82525075,116.0266353,6.141693929,3.992667668,-4.58E-07,-1.20E-07,-5.97E-07,-4.07E-07,-2.72E-06,-8.21E-07,-2.10E-07,-9.59E-08,0,0,0,0
138,690.304,80.42823757,108.3447902,6.070453407,4.0063089,-3.24E-07,-1.33E-07,-3.34E-07,-2.97E-07,-2.92E-06,-8.59E-07,4.11E-07,-1.64E-07,0,0,0,0
138,691.328,76.52937929,105.7157506,6.114553817,4.016971684,1.85E-07,-5.14E-08,1.28E-09,-2.30E-07,-2.18E-06,-6.73E-07,9.67E-07,-2.68E-07,0,0,0,0
138,692.352,74.76197397,110.1765376,6.108321765,4.025075928,7.74E-07,1.05E-07,5.93E-08,-2.47E-07,-1.16E-06,-4.25E-07,1.19E-06,-3.77E-07,0,0,0,0
138,693.376,76.06947711,114.3307026,6.077746015,4.058788911,1.10E-06,2.94E-07,-2.43E-07,-3.08E-07,-5.77E-07,-2.79E-07,1.08E-06,-4.74E-07,0,0,0,0
138,694.4,79.72777661,117.8484537,6.068363307,4.153886683,1.05E-06,4.54E-07,-6.20E-07,-3.63E-07,-5.49E-07,-2.39E-07,8.46E-07,-5.69E-07,0,0,0,0
138,695.424,84.53750241,117.4016061,6.056704897,4.182382736,8.12E-07,5.29E-07,-6.09E-07,-3.83E-07,-7.55E-07,-2.21E-07,8.62E-07,-6.34E-07,0,0,0,0
138,696.448,84.30680892,109.4106723,6.116055444,4.152439677,6.59E-07,5.26E-07,-1.94E-08,-3.69E-07,-9.16E-07,-1.97E-07,1.34E-06,-6.24E-07,0,0,0,0
138,697.472,84.72277071,102.8184449,6.258725134,4.162650572,6.18E-07,4.84E-07,7.55E-07,-3.24E-07,-1.03E-06,-2.03E-07,1.97E-06,-5.14E-07,0,0,0,0
138,698.496,82.075115,102.9452005,6.338195952,4.170591639,5.51E-07,4.39E-07,1.30E-06,-2.53E-07,-1.21E-06,-2.81E-07,2.41E-06,-3.12E-07,0,0,0,0
138,699.52,76.98477663,105.5544665,6.603531402,4.144531354,3.98E-07,4.14E-07,1.65E-06,-1.87E-07,-1.37E-06,-4.09E-07,2.68E-06,-7.95E-08,0,0,0,0
138,700.544,80.47695388,109.113585,6.825032821,4.014809159,2.94E-07,4.46E-07,1.87E-06,-1.54E-07,-1.12E-06,-4.59E-07,2.76E-06,6.44E-08,0,0,0,0
138,701.568,80.44710586,107.5233317,6.881015053,3.707984069,4.45E-07,5.61E-07,1.71E-06,-1.39E-07,-1.15E-07,-2.73E-07,2.39E-06,6.54E-08,0,0,0,0
138,702.592,72.21555492,105.2452542,6.909302369,3.400231075,8.36E-07,7.04E-07,9.34E-07,-9.18E-08,1.34E-06,1.11E-07,1.48E-06,2.75E-08,0,0,0,0
138,703.616,76.90680672,105.6473423,6.970645126,3.283452744,1.16E-06,7.90E-07,-6.16E-08,2.54E-08,2.58E-06,4.90E-07,5.69E-07,1.06E-07,0,0,0,0
138,704.64,75.88402945,106.5861145,7.013182893,3.276091054,1.16E-06,7.98E-07,-3.97E-07,1.90E-07,3.22E-06,7.35E-07,4.34E-07,3.42E-07,0,0,0,0
138,705.664,74.02091252,108.62601,7.02841436,3.267394122,9.26E-07,7.29E-07,2.12E-07,3.22E-07,3.27E-06,8.43E-07,1.16E-06,5.96E-07,0,0,0,0
138,706.688,79.57196223,112.5091143,7.041598868,3.280047152,7.91E-07,5.67E-07,8.36E-07,3.21E-07,2.82E-06,8.37E-07,1.72E-06,6.08E-07,0,0,0,0
138,707.712,79.40859275,111.9634198,7.044796923,3.311910056,9.81E-07,3.40E-07,3.63E-07,2.00E-07,1.95E-06,7.10E-07,1.12E-06,3.47E-07,0,0,0,0
138,708.736,75.13897549,109.8936954,7.066491087,3.217872915,1.22E-06,1.26E-07,-7.61E-07,1.29E-07,7.29E-07,4.42E-07,-5.50E-08,1.16E-07,0,0,0,0
138,709.76,75.57745446,106.7986155,7.070025081,2.985113083,9.98E-07,-4.64E-08,-1.09E-06,1.95E-07,-5.32E-07,7.79E-08,-4.96E-07,8.38E-08,0,0,0,0
138,710.784,77.62747743,108.5048341,7.037942108,2.893069383,3.10E-07,-2.00E-07,-3.74E-07,2.77E-07,-1.13E-06,-1.99E-07,7.50E-08,1.14E-07,0,0,0,0
138,711.808,81.7930612,110.9022874,6.968112197,2.917223214,-4.21E-07,-3.23E-07,3.41E-07,2.32E-07,-7.56E-07,-2.52E-07,8.33E-07,4.99E-08,0,0,0,0
138,712.832,81.7527029,112.8415662,6.891984395,2.942288637,-9.41E-07,-4.03E-07,2.19E-07,7.92E-08,1.62E-08,-1.59E-07,9.46E-07,-9.33E-08,0,0,0,0
138,713.856,84.62689314,108.4341543,6.782674592,2.924523103,-1.30E-06,-4.81E-07,-5.18E-07,-2.92E-08,5.87E-07,-5.91E-08,3.47E-07,-1.87E-07,0,0,0,0
138,714.88,85.54516033,108.9174089,6.630824677,2.981801978,-1.55E-06,-6.04E-07,-1.16E-06,-1.33E-08,7.53E-07,-2.82E-08,-4.06E-07,-1.30E-07,0,0,0,0
138,715.904,90.48243553,108.2669632,6.296387354,2.977824997,-1.66E-06,-7.65E-07,-1.38E-06,6.50E-08,5.70E-07,-7.55E-08,-8.30E-07,5.09E-08,0,0,0,0
138,716.928,83.74082518,108.9431026,6.204470705,2.98389537,-1.61E-06,-8.91E-07,-1.36E-06,1.23E-07,2.81E-07,-1.51E-07,-1.09E-06,1.97E-07,0,0,0,0
138,717.952,83.55676454,109.9804451,6.172465378,3.016000801,-1.53E-06,-9.52E-07,-1.44E-06,1.26E-07,1.27E-07,-2.07E-07,-1.49E-06,2.46E-07,0,0,0,0
138,718.976,82.07729755,111.7635135,6.122159457,2.969032127,-1.58E-06,-9.96E-07,-1.63E-06,1.02E-07,1.05E-07,-2.42E-07,-1.89E-06,3.13E-07,0,0,0,0
138,720,87.15625356,110.2520037,5.957413142,2.867653476,-1.83E-06,-1.06E-06,-1.67E-06,1.05E-07,6.61E-08,-2.74E-07,-2.08E-06,4.75E-07,0,0,0,0
138,721.024,87.97824866,108.0455342,5.95530443,2.859979441,-2.22E-06,-1.11E-06,-1.47E-06,1.38E-07,-8.44E-08,-3.19E-07,-2.01E-06,6.65E-07,0,0,0,0
138,722.048,82.09968516,112.0672178,5.928152049,2.888379941,-2.64E-06,-1.15E-06,-1.04E-06,1.68E-07,-3.39E-07,-3.90E-07,-1.59E-06,7.71E-07,0,0,0,0
138,723.072,82.32517769,113.8316222,5.951261845,2.795781707,-2.88E-06,-1.17E-06,-4.24E-07,1.89E-07,-6.01E-07,-4.86E-07,-8.18E-07,7.55E-07,0,0,0,0
138,724.096,78.76208507,117.1115984,5.841950935,2.810174404,-2.68E-06,-1.09E-06,1.69E-07,2.28E-07,-5.45E-07,-5.25E-07,-4.87E-08,6.87E-07,0,0,0,0
138,725.12,78.11577076,118.2898247,5.804977051,2.777494426,-1.66E-06,-7.83E-07,3.81E-07,2.94E-07,3.86E-07,-3.10E-07,2.66E-07,6.72E-07,0,0,0,0
138,726.144,82.13987613,115.0930539,5.777271227,2.751361325,2.43E-07,-1.63E-07,1.42E-07,3.53E-07,2.35E-06,2.80E-07,3.27E-08,7.48E-07,0,0,0,0
138,727.168,80.39815931,115.6570123,5.841061093,2.655633799,2.20E-06,5.46E-07,-2.52E-07,3.72E-07,4.45E-06,1.02E-06,-4.97E-07,8.54E-07,1,0,0,0
138,728.192,80.81438855,117.753842,5.845640372,2.512858234,2.95E-06,8.62E-07,-6.67E-07,3.68E-07,5.23E-06,1.45E-06,-1.20E-06,8.92E-07,0,0,0,0
138,729.216,82.4120171,118.1754005,5.800954776,2.29167621,2.03E-06,5.73E-07,-1.33E-06,3.61E-07,3.94E-06,1.28E-06,-2.16E-06,8.21E-07,0,0,0,0
138,730.24,77.83095882,117.3610852,5.996848933,2.18965772,4.72E-07,5.38E-08,-2.18E-06,3.33E-07,1.70E-06,7.30E-07,-3.13E-06,7.12E-07,0,0,0,0
138,731.264,78.91274546,118.5023556,6.032682136,2.244226065,-5.34E-07,-2.61E-07,-2.53E-06,3.01E-07,-2.32E-08,2.35E-07,-3.49E-06,6.93E-07,0,0,0,0
138,732.288,82.16767293,117.2523281,6.02335016,2.261766794,-8.01E-07,-2.94E-07,-1.88E-06,3.05E-07,-8.36E-07,-1.72E-08,-2.85E-06,8.24E-07,0,0,0,0
138,733.312,78.50571903,113.5821394,5.9527721,2.223756978,-7.80E-07,-1.96E-07,-4.50E-07,3.13E-07,-9.63E-07,-6.88E-08,-1.41E-06,1.00E-06,0,0,0,0
138,734.336,78.25861915,111.1259089,5.889506589,2.17008152,-7.94E-07,-1.29E-07,9.85E-07,2.67E-07,-6.22E-07,-1.14E-08,1.92E-07,1.08E-06,0,0,0,0
138,735.36,79.52648156,111.5303487,5.985832171,2.111015281,-7.97E-07,-1.31E-07,1.73E-06,1.76E-07,-1.33E-08,8.68E-08,1.28E-06,9.67E-07,0,0,0,0
138,736.384,82.00114846,113.9973734,6.052742823,2.030476145,-7.41E-07,-1.64E-07,1.53E-06,8.39E-08,5.00E-07,1.34E-07,1.55E-06,7.01E-07,0,0,0,0
138,737.408,83.84168211,117.1500212,6.063739765,2.012047796,-7.75E-07,-2.07E-07,7.13E-07,3.10E-08,5.90E-07,5.37E-08,1.20E-06,4.45E-07,0,0,0,0
138,738.432,81.05973025,118.8017636,6.09146689,2.187421324,-9.71E-07,-2.55E-07,-2.95E-09,5.36E-08,3.14E-07,-1.06E-07,7.53E-07,3.86E-07,0,0,0,0
138,739.456,83.59575301,116.8574615,6.079848974,2.426214593,-1.08E-06,-2.57E-07,-5.59E-08,1.59E-07,9.36E-08,-1.89E-07,7.01E-07,5.77E-07,0,0,0,0
138,740.48,84.28953071,111.6254233,6.104451125,2.601265437,-7.77E-07,-1.49E-07,5.20E-07,3.13E-07,2.92E-07,-8.63E-08,1.07E-06,8.55E-07,0,0,0,0
138,741.504,82.63835758,109.7135776,6.153734707,2.667010622,-1.81E-07,3.02E-08,1.35E-06,4.77E-07,7.27E-07,1.23E-07,1.65E-06,1.02E-06,0,1,0,0
138,742.528,81.78501104,109.4066725,6.198642798,2.72422309,3.34E-07,1.76E-07,2.05E-06,6.14E-07,9.85E-07,2.89E-07,2.25E-06,1.04E-06,0,1,0,0
138,743.552,77.647334,108.2039867,6.245084595,2.870337039,5.53E-07,2.46E-07,2.26E-06,6.75E-07,9.37E-07,3.65E-07,2.60E-06,9.68E-07,0,0,0,0
138,744.576,79.4938641,105.7120372,6.24638647,2.97274811,4.91E-07,2.72E-07,1.98E-06,6.28E-07,6.18E-07,3.59E-07,2.53E-06,8.22E-07,0,0,0,0
138,745.6,78.79218414,105.714922,6.199310334,2.99952906,2.41E-07,2.85E-07,1.74E-06,5.01E-07,-2.44E-08,2.35E-07,2.29E-06,5.50E-07,0,0,0,0
138,746.624,80.61276489,105.9343435,6.147916995,3.067773942,-7.16E-08,2.82E-07,1.86E-06,3.36E-07,-9.52E-07,-1.09E-08,2.11E-06,9.07E-08,0,0,0,0
138,747.648,83.82534626,104.5076311,6.226774815,3.159520309,-2.33E-07,2.77E-07,1.87E-06,1.20E-07,-1.75E-06,-2.45E-07,1.87E-06,-5.03E-07,0,0,0,0
138,748.672,80.43870419,108.1316078,6.329593286,3.178846983,-1.80E-07,3.20E-07,1.49E-06,-9.50E-08,-2.11E-06,-3.51E-07,1.61E-06,-9.88E-07,0,0,0,0
138,749.696,77.37358852,110.9427871,6.450462241,3.201785373,-9.31E-08,3.86E-07,1.01E-06,-2.12E-07,-2.09E-06,-3.44E-07,1.42E-06,-1.21E-06,1,0,0,0
138,750.72,83.30316413,111.388197,6.516748232,3.293025598,-1.17E-07,3.88E-07,7.24E-07,-2.24E-07,-1.77E-06,-2.68E-07,1.18E-06,-1.23E-06,1,0,0,0
138,751.744,84.37784501,106.4098455,6.491150436,3.417493781,-2.66E-07,3.17E-07,6.31E-07,-2.01E-07,-1.26E-06,-1.54E-07,8.16E-07,-1.18E-06,0,0,0,0
138,752.768,81.1604802,107.9472643,6.50994252,3.468942526,-5.07E-07,2.61E-07,5.50E-07,-1.99E-07,-8.62E-07,-4.99E-08,3.42E-07,-1.13E-06,0,0,0,0
138,753.792,80.49469647,108.0214843,6.509470899,3.486227985,-7.64E-07,2.83E-07,2.51E-07,-2.39E-07,-8.06E-07,-3.29E-09,-5.20E-07,-1.28E-06,1,0,0,0
138,754.816,85.93268759,105.5341379,6.532420704,3.464273952,-8.74E-07,3.58E-07,-4.75E-07,-3.04E-07,-1.02E-06,-7.59E-10,-2.00E-06,-1.77E-06,1,0,0,0
138,755.84,85.97352293,110.2249523,6.596127846,3.424675689,-7.44E-07,4.10E-07,-1.36E-06,-2.74E-07,-1.30E-06,-1.08E-08,-3.35E-06,-2.21E-06,1,0,0,0
138,756.864,85.1883377,106.2172449,6.606040189,3.421496973,-4.51E-07,4.09E-07,-1.87E-06,-1.02E-07,-1.49E-06,-2.84E-08,-3.58E-06,-2.15E-06,1,0,0,0
138,757.888,84.30590892,112.1538495,6.631881595,3.497148771,-9.55E-08,3.94E-07,-1.84E-06,4.79E-08,-1.50E-06,-4.38E-08,-2.97E-06,-1.82E-06,1,0,0,0
138,758.912,82.97681286,112.5840868,6.631302347,3.379127675,2.72E-07,3.91E-07,-1.35E-06,7.30E-08,-1.35E-06,-4.83E-08,-2.33E-06,-1.63E-06,1,0,0,0
138,759.936,82.03950202,110.4473962,6.72315365,3.402727952,5.77E-07,3.68E-07,-6.95E-07,1.17E-08,-1.16E-06,-5.16E-08,-2.00E-06,-1.67E-06,1,0,0,0
139,460.928,63.9062708,110.5768611,5.239915643,2.9719947,-5.42E-07,4.55E-08,-4.53E-07,-2.46E-07,1.32E-06,1.16E-07,2.08E-07,6.38E-07,0,0,0,0
139,461.952,63.98210547,112.5052923,5.212896736,3.326551008,-6.89E-07,-5.47E-08,-9.30E-07,-5.58E-08,1.25E-06,1.12E-07,1.71E-07,4.07E-07,0,0,0,1
139,462.976,67.46952935,120.2056622,5.134438891,3.267916849,-6.80E-07,-8.64E-08,-1.63E-06,1.45E-07,1.18E-06,7.14E-08,-5.61E-07,-5.92E-08,0,0,0,1
139,464,72.52821694,120.1121075,5.134736175,3.233807555,-4.98E-07,4.89E-09,-2.84E-06,-8.43E-08,1.11E-06,3.15E-08,-1.83E-06,-6.26E-07,0,0,0,1
139,465.024,71.31861144,123.5637045,5.09341299,3.18421009,-3.55E-07,1.22E-07,-3.00E-06,-1.26E-07,1.11E-06,3.96E-08,-2.10E-06,-6.43E-07,0,0,0,1
139,466.048,68.44790248,120.3863709,5.023285763,3.112412741,-4.52E-07,1.31E-07,-1.99E-06,2.51E-07,1.18E-06,7.80E-08,-1.47E-06,-2.30E-07,1,0,0,1
139,467.072,66.53736933,119.2907956,5.034774457,3.040458148,-7.63E-07,2.45E-08,-1.44E-06,4.31E-07,1.16E-06,3.25E-08,-1.06E-06,-6.53E-08,0,0,0,1
139,468.096,65.25260302,118.6979888,5.088467403,2.991621963,-1.10E-06,-9.33E-08,-2.05E-06,5.04E-08,9.45E-07,-2.01E-07,-1.03E-06,-3.41E-07,0,0,0,1
139,469.12,65.12496505,115.2940259,5.099477611,3.10567992,-1.19E-06,-8.85E-08,-2.40E-06,-3.45E-07,7.76E-07,-5.00E-07,-8.46E-07,-6.28E-07,0,0,0,0
139,470.144,66.25566851,118.4358726,4.970941563,3.297520611,-9.46E-07,4.99E-08,-9.96E-07,-1.20E-07,1.02E-06,-5.48E-07,-5.69E-09,-4.20E-07,0,0,0,0
139,471.168,69.46187387,121.5524911,5.010306634,3.424879281,-6.41E-07,1.72E-07,1.14E-06,3.85E-07,1.58E-06,-2.41E-07,9.77E-07,5.46E-08,0,0,0,1
139,472.192,71.33613663,121.1132729,4.867198625,3.511594247,-4.72E-07,2.04E-07,2.43E-06,5.90E-07,1.96E-06,1.94E-07,1.51E-06,3.33E-07,0,0,0,1
139,473.216,69.57753885,121.0154322,4.808150901,3.625326584,-3.63E-07,1.80E-07,2.78E-06,4.36E-07,1.87E-06,4.64E-07,1.67E-06,3.05E-07,1,0,0,1
139,474.24,67.02734571,123.2036101,4.920432256,3.805764567,-2.32E-07,1.27E-07,2.85E-06,1.74E-07,1.43E-06,4.71E-07,1.71E-06,8.54E-08,0,0,0,1
139,475.264,64.88583867,121.312088,5.083238865,4.049060459,-2.17E-07,-2.40E-08,2.88E-06,-1.89E-08,1.13E-06,3.52E-07,1.64E-06,-2.14E-07,0,0,0,0
139,476.288,64.17174799,111.4737514,5.143521953,4.132822376,-4.14E-07,-2.71E-07,2.58E-06,-1.04E-07,1.17E-06,3.00E-07,1.35E-06,-4.45E-07,0,0,0,0
139,477.312,64.57226097,102.8268589,5.148178385,4.071013331,-7.52E-07,-4.76E-07,1.98E-06,-7.38E-08,1.31E-06,3.32E-07,9.19E-07,-4.94E-07,0,0,0,0
139,478.336,65.1059733,102.868911,5.19908451,4.043340008,-1.09E-06,-5.40E-07,1.53E-06,6.59E-08,1.10E-06,3.25E-07,5.70E-07,-3.94E-07,0,0,0,0
139,479.36,67.34868164,107.9593958,5.201964775,4.04023405,-1.32E-06,-4.87E-07,1.63E-06,2.92E-07,3.48E-07,1.95E-07,4.57E-07,-1.96E-07,0,0,0,1
139,480.384,71.36739839,112.2975806,5.163569405,4.033192222,-1.35E-06,-4.02E-07,2.11E-06,5.26E-07,-6.56E-07,-6.83E-09,5.59E-07,1.90E-08,0,0,0,1
139,481.408,75.33275406,115.8368535,5.162748071,4.042611081,-1.15E-06,-3.65E-07,2.43E-06,5.74E-07,-1.40E-06,-1.66E-07,7.03E-07,6.39E-08,0,0,0,1
139,482.432,77.672309,118.3936109,5.13614628,4.052406521,-8.65E-07,-4.08E-07,1.92E-06,2.08E-07,-1.75E-06,-2.61E-07,6.55E-07,-1.98E-07,0,1,0,1
139,483.456,75.6213504,119.8436092,5.052683514,4.060994299,-6.87E-07,-5.06E-07,3.85E-07,-5.08E-07,-1.91E-06,-3.44E-07,2.38E-07,-6.37E-07,0,1,0,0
139,484.48,71.52264261,115.9077023,4.993708008,4.039854976,-5.97E-07,-5.99E-07,-1.08E-06,-9.91E-07,-1.94E-06,-4.14E-07,-2.25E-07,-8.02E-07,0,1,0,0
